xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
-2.08	-2.04	-2.06 -2.02	thresh	-2.06	thresh	-2.02	2	5253
-2.04	-2	1	thresh	-2.02	thresh	-2.02	2	7957
-2	-1.96	-1.98 -2.02	thresh	-1.98	thresh	-2.02	2	5048
-1.96	-1.92	-1.94 -2.02	thresh	-1.94	thresh	-2.02	2	4946
-1.92	-1.88	-1.9 -2.02	thresh	-1.9	thresh	-2.02	2	4844
-1.88	-1.84	-1.86 -2.02	thresh	-1.86	thresh	-2.02	2	4742
-1.84	-1.8	-1.82 -2.02	thresh	-1.82	thresh	-2.02	2	4640
-1.8	-1.76	-1.78 -2.02	thresh	-1.78	thresh	-2.02	2	4538
-1.76	-1.72	-1.74 -2.02	thresh	-1.74	thresh	-2.02	2	4436
-1.72	-1.68	-1.7 -2.02	thresh	-1.7	thresh	-2.02	2	4334
-1.68	-1.64	-1.66 -2.02	thresh	-1.66	thresh	-2.02	2	4232
-1.64	-1.6	-1.62 -2.02	thresh	-1.62	thresh	-2.02	2	4130
-1.6	-1.56	-1.58 -2.02	thresh	-1.58	thresh	-2.02	2	4028
-1.56	-1.52	-1.54 -2.02	thresh	-1.54	thresh	-2.02	2	3926
-1.52	-1.48	-1.5 -2.02	thresh	-1.5	thresh	-2.02	2	3824
-1.48	-1.44	-1.46 -2.02	thresh	-1.46	thresh	-2.02	2	3722
-1.44	-1.4	-1.42 -2.02	thresh	-1.42	thresh	-2.02	2	3620
-1.4	-1.36	-1.38 -2.02	thresh	-1.38	thresh	-2.02	2	3518
-1.36	-1.32	-1.34 -2.02	thresh	-1.34	thresh	-2.02	2	3416
-1.32	-1.28	-1.3 -2.02	thresh	-1.3	thresh	-2.02	2	3314
-1.28	-1.24	-1.26 -2.02	thresh	-1.26	thresh	-2.02	2	3212
-1.24	-1.2	-1.22 -2.02	thresh	-1.22	thresh	-2.02	2	3110
-1.2	-1.16	-1.18 -2.02	thresh	-1.18	thresh	-2.02	2	3008
-1.16	-1.12	-1.14 -2.02	thresh	-1.14	thresh	-2.02	2	2906
-1.12	-1.08	-1.1 -2.02	thresh	-1.1	thresh	-2.02	2	2804
-1.08	-1.04	-1.06 -2.02	thresh	-1.06	thresh	-2.02	2	2702
-1.04	-1	-1.02 -2.02	thresh	-1.02	thresh	-2.02	2	2600
-1	-0.96	-0.98 -2.02	thresh	-0.98	thresh	-2.02	2	2498
-0.96	-0.92	-0.94 -2.02	thresh	-0.94	thresh	-2.02	2	2396
-0.92	-0.88	-0.9 -2.02	thresh	-0.9	thresh	-2.02	2	2294
-0.88	-0.84	-0.86 -2.02	thresh	-0.86	thresh	-2.02	2	2192
-0.84	-0.8	-0.82 -2.02	thresh	-0.82	thresh	-2.02	2	2090
-0.8	-0.76	-0.78 -2.02	thresh	-0.78	thresh	-2.02	2	1988
-0.76	-0.72	-0.74 -2.02	thresh	-0.74	thresh	-2.02	2	1886
-0.72	-0.68	-0.7 -2.02	thresh	-0.7	thresh	-2.02	2	1784
-0.68	-0.64	-0.66 -2.02	thresh	-0.66	thresh	-2.02	2	1682
-0.64	-0.6	-0.62 -2.02	thresh	-0.62	thresh	-2.02	2	1580
-0.6	-0.56	-0.58 -2.02	thresh	-0.58	thresh	-2.02	2	1478
-0.56	-0.52	-0.54 -2.02	thresh	-0.54	thresh	-2.02	2	1376
-0.52	-0.48	-0.5 -2.02	thresh	-0.5	thresh	-2.02	2	1274
-0.48	-0.44	-0.46 -2.02	thresh	-0.46	thresh	-2.02	2	1172
-0.44	-0.4	-0.42 -2.02	thresh	-0.42	thresh	-2.02	2	1070
-0.4	-0.36	-0.38 -2.02	thresh	-0.38	thresh	-2.02	2	968
-0.36	-0.32	-0.34 -2.02	thresh	-0.34	thresh	-2.02	2	866
-0.32	-0.28	-0.3 -2.02	thresh	-0.3	thresh	-2.02	2	764
-0.28	-0.24	-0.26 -2.02	thresh	-0.26	thresh	-2.02	2	662
-0.24	-0.2	-0.22 -2.02	thresh	-0.22	thresh	-2.02	2	560
-0.2	-0.16	-0.18 -2.02	thresh	-0.18	thresh	-2.02	2	458
-0.16	-0.12	-0.14 -2.02	thresh	-0.14	thresh	-2.02	2	356
-0.12	-0.0800000000000001	-0.1 -2.02	thresh	-0.1	thresh	-2.02	2	254
-0.0800000000000001	-0.04	-0.0600000000000001 -2.02	thresh	-0.0600000000000001	thresh	-2.02	2	152
-0.04	0	-0.02 -2.02	thresh	-0.02	thresh	-2.02	2	50
0	0.04	0.02 -2.02	thresh	0.02	thresh	-2.02	2	5457
0.04	0.0800000000000001	0.0600000000000001 -2.02	thresh	0.0600000000000001	thresh	-2.02	2	5559
0.0800000000000001	0.12	0.1 -2.02	thresh	0.1	thresh	-2.02	2	5661
0.12	0.16	0.14 -2.02	thresh	0.14	thresh	-2.02	2	5763
0.16	0.2	0.18 -2.02	thresh	0.18	thresh	-2.02	2	5865
0.2	0.24	0.22 -2.02	thresh	0.22	thresh	-2.02	2	5967
0.24	0.28	0.26 -2.02	thresh	0.26	thresh	-2.02	2	6069
0.28	0.32	0.3 -2.02	thresh	0.3	thresh	-2.02	2	6171
0.32	0.36	0.34 -2.02	thresh	0.34	thresh	-2.02	2	6273
0.36	0.4	0.38 -2.02	thresh	0.38	thresh	-2.02	2	6375
0.4	0.44	0.42 -2.02	thresh	0.42	thresh	-2.02	2	6477
0.44	0.48	0.46 -2.02	thresh	0.46	thresh	-2.02	2	6579
0.48	0.52	0.5 -2.02	thresh	0.5	thresh	-2.02	2	6681
0.52	0.56	0.54 -2.02	thresh	0.54	thresh	-2.02	2	6783
0.56	0.6	0.58 -2.02	thresh	0.58	thresh	-2.02	2	6885
0.6	0.64	0.62 -2.02	thresh	0.62	thresh	-2.02	2	6987
0.64	0.68	0.66 -2.02	thresh	0.66	thresh	-2.02	2	7089
0.68	0.72	0.7 -2.02	thresh	0.7	thresh	-2.02	2	7191
0.72	0.76	0.74 -2.02	thresh	0.74	thresh	-2.02	2	7293
0.76	0.8	0.78 -2.02	thresh	0.78	thresh	-2.02	2	7395
0.8	0.84	0.82 -2.02	thresh	0.82	thresh	-2.02	2	7497
0.84	0.88	0.86 -2.02	thresh	0.86	thresh	-2.02	2	7599
0.88	0.92	0.9 -2.02	thresh	0.9	thresh	-2.02	2	7701
0.92	0.96	0.94 -2.02	thresh	0.94	thresh	-2.02	2	7803
0.96	1	0.98 -2.02	thresh	0.98	thresh	-2.02	2	7905
1	1.04	1.02 -2.02	thresh	1.02	thresh	-2.02	2	8008
1.04	1.08	1.06 -2.02	thresh	1.06	thresh	-2.02	2	8110
1.08	1.12	1.1 -2.02	thresh	1.1	thresh	-2.02	2	8212
1.12	1.16	1.14 -2.02	thresh	1.14	thresh	-2.02	2	8314
1.16	1.2	1.18 -2.02	thresh	1.18	thresh	-2.02	2	8416
1.2	1.24	1.22 -2.02	thresh	1.22	thresh	-2.02	2	8518
1.24	1.28	1.26 -2.02	thresh	1.26	thresh	-2.02	2	8620
1.28	1.32	1.3 -2.02	thresh	1.3	thresh	-2.02	2	8722
1.32	1.36	1.34 -2.02	thresh	1.34	thresh	-2.02	2	8824
1.36	1.4	1.38 -2.02	thresh	1.38	thresh	-2.02	2	8926
1.4	1.44	1.42 -2.02	thresh	1.42	thresh	-2.02	2	9028
1.44	1.48	1.46 -2.02	thresh	1.46	thresh	-2.02	2	9130
1.48	1.52	1.5 -2.02	thresh	1.5	thresh	-2.02	2	9232
1.52	1.56	1.54 -2.02	thresh	1.54	thresh	-2.02	2	9334
1.56	1.6	1.58 -2.02	thresh	1.58	thresh	-2.02	2	9436
1.6	1.64	1.62 -2.02	thresh	1.62	thresh	-2.02	2	9538
1.64	1.68	1.66 -2.02	thresh	1.66	thresh	-2.02	2	9640
1.68	1.72	1.7 -2.02	thresh	1.7	thresh	-2.02	2	9742
1.72	1.76	1.74 -2.02	thresh	1.74	thresh	-2.02	2	9844
1.76	1.8	1.78 -2.02	thresh	1.78	thresh	-2.02	2	9946
1.8	1.84	1.82 -2.02	thresh	1.82	thresh	-2.02	2	10048
1.84	1.88	1.86 -2.02	thresh	1.86	thresh	-2.02	2	10150
1.88	1.92	1.9 -2.02	thresh	1.9	thresh	-2.02	2	10252
1.92	1.96	1.94 -2.02	thresh	1.94	thresh	-2.02	2	10354
1.96	2	1.98 -2.02	thresh	1.98	thresh	-2.02	2	10456
-2.12	-2.08	-2.1 -1.98	thresh	-2.1	thresh	-1.98	2	5354
-2.08	-2.04	-2.06 -1.98	thresh	-2.06	thresh	-1.98	2	5252
-2.04	-2	-2.02 -1.98	thresh	-2.02	thresh	-1.98	2	5150
-2	-1.96	1	thresh	-1.98	thresh	-1.98	2	7957
-1.96	-1.92	-1.94 -1.98	thresh	-1.94	thresh	-1.98	2	4945
-1.92	-1.88	-1.9 -1.98	thresh	-1.9	thresh	-1.98	2	4843
-1.88	-1.84	-1.86 -1.98	thresh	-1.86	thresh	-1.98	2	4741
-1.84	-1.8	-1.82 -1.98	thresh	-1.82	thresh	-1.98	2	4639
-1.8	-1.76	-1.78 -1.98	thresh	-1.78	thresh	-1.98	2	4537
-1.76	-1.72	-1.74 -1.98	thresh	-1.74	thresh	-1.98	2	4435
-1.72	-1.68	-1.7 -1.98	thresh	-1.7	thresh	-1.98	2	4333
-1.68	-1.64	-1.66 -1.98	thresh	-1.66	thresh	-1.98	2	4231
-1.64	-1.6	-1.62 -1.98	thresh	-1.62	thresh	-1.98	2	4129
-1.6	-1.56	-1.58 -1.98	thresh	-1.58	thresh	-1.98	2	4027
-1.56	-1.52	-1.54 -1.98	thresh	-1.54	thresh	-1.98	2	3925
-1.52	-1.48	-1.5 -1.98	thresh	-1.5	thresh	-1.98	2	3823
-1.48	-1.44	-1.46 -1.98	thresh	-1.46	thresh	-1.98	2	3721
-1.44	-1.4	-1.42 -1.98	thresh	-1.42	thresh	-1.98	2	3619
-1.4	-1.36	-1.38 -1.98	thresh	-1.38	thresh	-1.98	2	3517
-1.36	-1.32	-1.34 -1.98	thresh	-1.34	thresh	-1.98	2	3415
-1.32	-1.28	-1.3 -1.98	thresh	-1.3	thresh	-1.98	2	3313
-1.28	-1.24	-1.26 -1.98	thresh	-1.26	thresh	-1.98	2	3211
-1.24	-1.2	-1.22 -1.98	thresh	-1.22	thresh	-1.98	2	3109
-1.2	-1.16	-1.18 -1.98	thresh	-1.18	thresh	-1.98	2	3007
-1.16	-1.12	-1.14 -1.98	thresh	-1.14	thresh	-1.98	2	2905
-1.12	-1.08	-1.1 -1.98	thresh	-1.1	thresh	-1.98	2	2803
-1.08	-1.04	-1.06 -1.98	thresh	-1.06	thresh	-1.98	2	2701
-1.04	-1	-1.02 -1.98	thresh	-1.02	thresh	-1.98	2	2599
-1	-0.96	-0.98 -1.98	thresh	-0.98	thresh	-1.98	2	2497
-0.96	-0.92	-0.94 -1.98	thresh	-0.94	thresh	-1.98	2	2395
-0.92	-0.88	-0.9 -1.98	thresh	-0.9	thresh	-1.98	2	2293
-0.88	-0.84	-0.86 -1.98	thresh	-0.86	thresh	-1.98	2	2191
-0.84	-0.8	-0.82 -1.98	thresh	-0.82	thresh	-1.98	2	2089
-0.8	-0.76	-0.78 -1.98	thresh	-0.78	thresh	-1.98	2	1987
-0.76	-0.72	-0.74 -1.98	thresh	-0.74	thresh	-1.98	2	1885
-0.72	-0.68	-0.7 -1.98	thresh	-0.7	thresh	-1.98	2	1783
-0.68	-0.64	-0.66 -1.98	thresh	-0.66	thresh	-1.98	2	1681
-0.64	-0.6	-0.62 -1.98	thresh	-0.62	thresh	-1.98	2	1579
-0.6	-0.56	-0.58 -1.98	thresh	-0.58	thresh	-1.98	2	1477
-0.56	-0.52	-0.54 -1.98	thresh	-0.54	thresh	-1.98	2	1375
-0.52	-0.48	-0.5 -1.98	thresh	-0.5	thresh	-1.98	2	1273
-0.48	-0.44	-0.46 -1.98	thresh	-0.46	thresh	-1.98	2	1171
-0.44	-0.4	-0.42 -1.98	thresh	-0.42	thresh	-1.98	2	1069
-0.4	-0.36	-0.38 -1.98	thresh	-0.38	thresh	-1.98	2	967
-0.36	-0.32	-0.34 -1.98	thresh	-0.34	thresh	-1.98	2	865
-0.32	-0.28	-0.3 -1.98	thresh	-0.3	thresh	-1.98	2	763
-0.28	-0.24	-0.26 -1.98	thresh	-0.26	thresh	-1.98	2	661
-0.24	-0.2	-0.22 -1.98	thresh	-0.22	thresh	-1.98	2	559
-0.2	-0.16	-0.18 -1.98	thresh	-0.18	thresh	-1.98	2	457
-0.16	-0.12	-0.14 -1.98	thresh	-0.14	thresh	-1.98	2	355
-0.12	-0.0800000000000001	-0.1 -1.98	thresh	-0.1	thresh	-1.98	2	253
-0.0800000000000001	-0.04	-0.0600000000000001 -1.98	thresh	-0.0600000000000001	thresh	-1.98	2	151
-0.04	0	-0.02 -1.98	thresh	-0.02	thresh	-1.98	2	49
0	0.04	0.02 -1.98	thresh	0.02	thresh	-1.98	2	5456
0.04	0.0800000000000001	0.0600000000000001 -1.98	thresh	0.0600000000000001	thresh	-1.98	2	5558
0.0800000000000001	0.12	0.1 -1.98	thresh	0.1	thresh	-1.98	2	5660
0.12	0.16	0.14 -1.98	thresh	0.14	thresh	-1.98	2	5762
0.16	0.2	0.18 -1.98	thresh	0.18	thresh	-1.98	2	5864
0.2	0.24	0.22 -1.98	thresh	0.22	thresh	-1.98	2	5966
0.24	0.28	0.26 -1.98	thresh	0.26	thresh	-1.98	2	6068
0.28	0.32	0.3 -1.98	thresh	0.3	thresh	-1.98	2	6170
0.32	0.36	0.34 -1.98	thresh	0.34	thresh	-1.98	2	6272
0.36	0.4	0.38 -1.98	thresh	0.38	thresh	-1.98	2	6374
0.4	0.44	0.42 -1.98	thresh	0.42	thresh	-1.98	2	6476
0.44	0.48	0.46 -1.98	thresh	0.46	thresh	-1.98	2	6578
0.48	0.52	0.5 -1.98	thresh	0.5	thresh	-1.98	2	6680
0.52	0.56	0.54 -1.98	thresh	0.54	thresh	-1.98	2	6782
0.56	0.6	0.58 -1.98	thresh	0.58	thresh	-1.98	2	6884
0.6	0.64	0.62 -1.98	thresh	0.62	thresh	-1.98	2	6986
0.64	0.68	0.66 -1.98	thresh	0.66	thresh	-1.98	2	7088
0.68	0.72	0.7 -1.98	thresh	0.7	thresh	-1.98	2	7190
0.72	0.76	0.74 -1.98	thresh	0.74	thresh	-1.98	2	7292
0.76	0.8	0.78 -1.98	thresh	0.78	thresh	-1.98	2	7394
0.8	0.84	0.82 -1.98	thresh	0.82	thresh	-1.98	2	7496
0.84	0.88	0.86 -1.98	thresh	0.86	thresh	-1.98	2	7598
0.88	0.92	0.9 -1.98	thresh	0.9	thresh	-1.98	2	7700
0.92	0.96	0.94 -1.98	thresh	0.94	thresh	-1.98	2	7802
0.96	1	0.98 -1.98	thresh	0.98	thresh	-1.98	2	7904
1	1.04	1.02 -1.98	thresh	1.02	thresh	-1.98	2	8007
1.04	1.08	1.06 -1.98	thresh	1.06	thresh	-1.98	2	8109
1.08	1.12	1.1 -1.98	thresh	1.1	thresh	-1.98	2	8211
1.12	1.16	1.14 -1.98	thresh	1.14	thresh	-1.98	2	8313
1.16	1.2	1.18 -1.98	thresh	1.18	thresh	-1.98	2	8415
1.2	1.24	1.22 -1.98	thresh	1.22	thresh	-1.98	2	8517
1.24	1.28	1.26 -1.98	thresh	1.26	thresh	-1.98	2	8619
1.28	1.32	1.3 -1.98	thresh	1.3	thresh	-1.98	2	8721
1.32	1.36	1.34 -1.98	thresh	1.34	thresh	-1.98	2	8823
1.36	1.4	1.38 -1.98	thresh	1.38	thresh	-1.98	2	8925
1.4	1.44	1.42 -1.98	thresh	1.42	thresh	-1.98	2	9027
1.44	1.48	1.46 -1.98	thresh	1.46	thresh	-1.98	2	9129
1.48	1.52	1.5 -1.98	thresh	1.5	thresh	-1.98	2	9231
1.52	1.56	1.54 -1.98	thresh	1.54	thresh	-1.98	2	9333
1.56	1.6	1.58 -1.98	thresh	1.58	thresh	-1.98	2	9435
1.6	1.64	1.62 -1.98	thresh	1.62	thresh	-1.98	2	9537
1.64	1.68	1.66 -1.98	thresh	1.66	thresh	-1.98	2	9639
1.68	1.72	1.7 -1.98	thresh	1.7	thresh	-1.98	2	9741
1.72	1.76	1.74 -1.98	thresh	1.74	thresh	-1.98	2	9843
1.76	1.8	1.78 -1.98	thresh	1.78	thresh	-1.98	2	9945
1.8	1.84	1.82 -1.98	thresh	1.82	thresh	-1.98	2	10047
1.84	1.88	1.86 -1.98	thresh	1.86	thresh	-1.98	2	10149
1.88	1.92	1.9 -1.98	thresh	1.9	thresh	-1.98	2	10251
1.92	1.96	1.94 -1.98	thresh	1.94	thresh	-1.98	2	10353
1.96	2	1.98 -1.98	thresh	1.98	thresh	-1.98	2	10455
-2.12	-2.08	-2.1 -1.94	thresh	-2.1	thresh	-1.94	2	5353
-2.08	-2.04	-2.06 -1.94	thresh	-2.06	thresh	-1.94	2	5251
-2.04	-2	-2.02 -1.94	thresh	-2.02	thresh	-1.94	2	5149
-2	-1.96	-1.98 -1.94	thresh	-1.98	thresh	-1.94	2	5047
-1.96	-1.92	1	thresh	-1.94	thresh	-1.94	2	7957
-1.92	-1.88	-1.9 -1.94	thresh	-1.9	thresh	-1.94	2	4842
-1.88	-1.84	-1.86 -1.94	thresh	-1.86	thresh	-1.94	2	4740
-1.84	-1.8	-1.82 -1.94	thresh	-1.82	thresh	-1.94	2	4638
-1.8	-1.76	-1.78 -1.94	thresh	-1.78	thresh	-1.94	2	4536
-1.76	-1.72	-1.74 -1.94	thresh	-1.74	thresh	-1.94	2	4434
-1.72	-1.68	-1.7 -1.94	thresh	-1.7	thresh	-1.94	2	4332
-1.68	-1.64	-1.66 -1.94	thresh	-1.66	thresh	-1.94	2	4230
-1.64	-1.6	-1.62 -1.94	thresh	-1.62	thresh	-1.94	2	4128
-1.6	-1.56	-1.58 -1.94	thresh	-1.58	thresh	-1.94	2	4026
-1.56	-1.52	-1.54 -1.94	thresh	-1.54	thresh	-1.94	2	3924
-1.52	-1.48	-1.5 -1.94	thresh	-1.5	thresh	-1.94	2	3822
-1.48	-1.44	-1.46 -1.94	thresh	-1.46	thresh	-1.94	2	3720
-1.44	-1.4	-1.42 -1.94	thresh	-1.42	thresh	-1.94	2	3618
-1.4	-1.36	-1.38 -1.94	thresh	-1.38	thresh	-1.94	2	3516
-1.36	-1.32	-1.34 -1.94	thresh	-1.34	thresh	-1.94	2	3414
-1.32	-1.28	-1.3 -1.94	thresh	-1.3	thresh	-1.94	2	3312
-1.28	-1.24	-1.26 -1.94	thresh	-1.26	thresh	-1.94	2	3210
-1.24	-1.2	-1.22 -1.94	thresh	-1.22	thresh	-1.94	2	3108
-1.2	-1.16	-1.18 -1.94	thresh	-1.18	thresh	-1.94	2	3006
-1.16	-1.12	-1.14 -1.94	thresh	-1.14	thresh	-1.94	2	2904
-1.12	-1.08	-1.1 -1.94	thresh	-1.1	thresh	-1.94	2	2802
-1.08	-1.04	-1.06 -1.94	thresh	-1.06	thresh	-1.94	2	2700
-1.04	-1	-1.02 -1.94	thresh	-1.02	thresh	-1.94	2	2598
-1	-0.96	-0.98 -1.94	thresh	-0.98	thresh	-1.94	2	2496
-0.96	-0.92	-0.94 -1.94	thresh	-0.94	thresh	-1.94	2	2394
-0.92	-0.88	-0.9 -1.94	thresh	-0.9	thresh	-1.94	2	2292
-0.88	-0.84	-0.86 -1.94	thresh	-0.86	thresh	-1.94	2	2190
-0.84	-0.8	-0.82 -1.94	thresh	-0.82	thresh	-1.94	2	2088
-0.8	-0.76	-0.78 -1.94	thresh	-0.78	thresh	-1.94	2	1986
-0.76	-0.72	-0.74 -1.94	thresh	-0.74	thresh	-1.94	2	1884
-0.72	-0.68	-0.7 -1.94	thresh	-0.7	thresh	-1.94	2	1782
-0.68	-0.64	-0.66 -1.94	thresh	-0.66	thresh	-1.94	2	1680
-0.64	-0.6	-0.62 -1.94	thresh	-0.62	thresh	-1.94	2	1578
-0.6	-0.56	-0.58 -1.94	thresh	-0.58	thresh	-1.94	2	1476
-0.56	-0.52	-0.54 -1.94	thresh	-0.54	thresh	-1.94	2	1374
-0.52	-0.48	-0.5 -1.94	thresh	-0.5	thresh	-1.94	2	1272
-0.48	-0.44	-0.46 -1.94	thresh	-0.46	thresh	-1.94	2	1170
-0.44	-0.4	-0.42 -1.94	thresh	-0.42	thresh	-1.94	2	1068
-0.4	-0.36	-0.38 -1.94	thresh	-0.38	thresh	-1.94	2	966
-0.36	-0.32	-0.34 -1.94	thresh	-0.34	thresh	-1.94	2	864
-0.32	-0.28	-0.3 -1.94	thresh	-0.3	thresh	-1.94	2	762
-0.28	-0.24	-0.26 -1.94	thresh	-0.26	thresh	-1.94	2	660
-0.24	-0.2	-0.22 -1.94	thresh	-0.22	thresh	-1.94	2	558
-0.2	-0.16	-0.18 -1.94	thresh	-0.18	thresh	-1.94	2	456
-0.16	-0.12	-0.14 -1.94	thresh	-0.14	thresh	-1.94	2	354
-0.12	-0.0800000000000001	-0.1 -1.94	thresh	-0.1	thresh	-1.94	2	252
-0.0800000000000001	-0.04	-0.0600000000000001 -1.94	thresh	-0.0600000000000001	thresh	-1.94	2	150
-0.04	0	-0.02 -1.94	thresh	-0.02	thresh	-1.94	2	48
0	0.04	0.02 -1.94	thresh	0.02	thresh	-1.94	2	5455
0.04	0.0800000000000001	0.0600000000000001 -1.94	thresh	0.0600000000000001	thresh	-1.94	2	5557
0.0800000000000001	0.12	0.1 -1.94	thresh	0.1	thresh	-1.94	2	5659
0.12	0.16	0.14 -1.94	thresh	0.14	thresh	-1.94	2	5761
0.16	0.2	0.18 -1.94	thresh	0.18	thresh	-1.94	2	5863
0.2	0.24	0.22 -1.94	thresh	0.22	thresh	-1.94	2	5965
0.24	0.28	0.26 -1.94	thresh	0.26	thresh	-1.94	2	6067
0.28	0.32	0.3 -1.94	thresh	0.3	thresh	-1.94	2	6169
0.32	0.36	0.34 -1.94	thresh	0.34	thresh	-1.94	2	6271
0.36	0.4	0.38 -1.94	thresh	0.38	thresh	-1.94	2	6373
0.4	0.44	0.42 -1.94	thresh	0.42	thresh	-1.94	2	6475
0.44	0.48	0.46 -1.94	thresh	0.46	thresh	-1.94	2	6577
0.48	0.52	0.5 -1.94	thresh	0.5	thresh	-1.94	2	6679
0.52	0.56	0.54 -1.94	thresh	0.54	thresh	-1.94	2	6781
0.56	0.6	0.58 -1.94	thresh	0.58	thresh	-1.94	2	6883
0.6	0.64	0.62 -1.94	thresh	0.62	thresh	-1.94	2	6985
0.64	0.68	0.66 -1.94	thresh	0.66	thresh	-1.94	2	7087
0.68	0.72	0.7 -1.94	thresh	0.7	thresh	-1.94	2	7189
0.72	0.76	0.74 -1.94	thresh	0.74	thresh	-1.94	2	7291
0.76	0.8	0.78 -1.94	thresh	0.78	thresh	-1.94	2	7393
0.8	0.84	0.82 -1.94	thresh	0.82	thresh	-1.94	2	7495
0.84	0.88	0.86 -1.94	thresh	0.86	thresh	-1.94	2	7597
0.88	0.92	0.9 -1.94	thresh	0.9	thresh	-1.94	2	7699
0.92	0.96	0.94 -1.94	thresh	0.94	thresh	-1.94	2	7801
0.96	1	0.98 -1.94	thresh	0.98	thresh	-1.94	2	7903
1	1.04	1.02 -1.94	thresh	1.02	thresh	-1.94	2	8006
1.04	1.08	1.06 -1.94	thresh	1.06	thresh	-1.94	2	8108
1.08	1.12	1.1 -1.94	thresh	1.1	thresh	-1.94	2	8210
1.12	1.16	1.14 -1.94	thresh	1.14	thresh	-1.94	2	8312
1.16	1.2	1.18 -1.94	thresh	1.18	thresh	-1.94	2	8414
1.2	1.24	1.22 -1.94	thresh	1.22	thresh	-1.94	2	8516
1.24	1.28	1.26 -1.94	thresh	1.26	thresh	-1.94	2	8618
1.28	1.32	1.3 -1.94	thresh	1.3	thresh	-1.94	2	8720
1.32	1.36	1.34 -1.94	thresh	1.34	thresh	-1.94	2	8822
1.36	1.4	1.38 -1.94	thresh	1.38	thresh	-1.94	2	8924
1.4	1.44	1.42 -1.94	thresh	1.42	thresh	-1.94	2	9026
1.44	1.48	1.46 -1.94	thresh	1.46	thresh	-1.94	2	9128
1.48	1.52	1.5 -1.94	thresh	1.5	thresh	-1.94	2	9230
1.52	1.56	1.54 -1.94	thresh	1.54	thresh	-1.94	2	9332
1.56	1.6	1.58 -1.94	thresh	1.58	thresh	-1.94	2	9434
1.6	1.64	1.62 -1.94	thresh	1.62	thresh	-1.94	2	9536
1.64	1.68	1.66 -1.94	thresh	1.66	thresh	-1.94	2	9638
1.68	1.72	1.7 -1.94	thresh	1.7	thresh	-1.94	2	9740
1.72	1.76	1.74 -1.94	thresh	1.74	thresh	-1.94	2	9842
1.76	1.8	1.78 -1.94	thresh	1.78	thresh	-1.94	2	9944
1.8	1.84	1.82 -1.94	thresh	1.82	thresh	-1.94	2	10046
1.84	1.88	1.86 -1.94	thresh	1.86	thresh	-1.94	2	10148
1.88	1.92	1.9 -1.94	thresh	1.9	thresh	-1.94	2	10250
1.92	1.96	1.94 -1.94	thresh	1.94	thresh	-1.94	2	10352
1.96	2	1.98 -1.94	thresh	1.98	thresh	-1.94	2	10454
-2.12	-2.08	-2.1 -1.9	thresh	-2.1	thresh	-1.9	2	5352
-2.08	-2.04	-2.06 -1.9	thresh	-2.06	thresh	-1.9	2	5250
-2.04	-2	-2.02 -1.9	thresh	-2.02	thresh	-1.9	2	5148
-2	-1.96	-1.98 -1.9	thresh	-1.98	thresh	-1.9	2	5046
-1.96	-1.92	-1.94 -1.9	thresh	-1.94	thresh	-1.9	2	4944
-1.92	-1.88	1	thresh	-1.9	thresh	-1.9	2	7957
-1.88	-1.84	-1.86 -1.9	thresh	-1.86	thresh	-1.9	2	4739
-1.84	-1.8	-1.82 -1.9	thresh	-1.82	thresh	-1.9	2	4637
-1.8	-1.76	-1.78 -1.9	thresh	-1.78	thresh	-1.9	2	4535
-1.76	-1.72	-1.74 -1.9	thresh	-1.74	thresh	-1.9	2	4433
-1.72	-1.68	-1.7 -1.9	thresh	-1.7	thresh	-1.9	2	4331
-1.68	-1.64	-1.66 -1.9	thresh	-1.66	thresh	-1.9	2	4229
-1.64	-1.6	-1.62 -1.9	thresh	-1.62	thresh	-1.9	2	4127
-1.6	-1.56	-1.58 -1.9	thresh	-1.58	thresh	-1.9	2	4025
-1.56	-1.52	-1.54 -1.9	thresh	-1.54	thresh	-1.9	2	3923
-1.52	-1.48	-1.5 -1.9	thresh	-1.5	thresh	-1.9	2	3821
-1.48	-1.44	-1.46 -1.9	thresh	-1.46	thresh	-1.9	2	3719
-1.44	-1.4	-1.42 -1.9	thresh	-1.42	thresh	-1.9	2	3617
-1.4	-1.36	-1.38 -1.9	thresh	-1.38	thresh	-1.9	2	3515
-1.36	-1.32	-1.34 -1.9	thresh	-1.34	thresh	-1.9	2	3413
-1.32	-1.28	-1.3 -1.9	thresh	-1.3	thresh	-1.9	2	3311
-1.28	-1.24	-1.26 -1.9	thresh	-1.26	thresh	-1.9	2	3209
-1.24	-1.2	-1.22 -1.9	thresh	-1.22	thresh	-1.9	2	3107
-1.2	-1.16	-1.18 -1.9	thresh	-1.18	thresh	-1.9	2	3005
-1.16	-1.12	-1.14 -1.9	thresh	-1.14	thresh	-1.9	2	2903
-1.12	-1.08	-1.1 -1.9	thresh	-1.1	thresh	-1.9	2	2801
-1.08	-1.04	-1.06 -1.9	thresh	-1.06	thresh	-1.9	2	2699
-1.04	-1	-1.02 -1.9	thresh	-1.02	thresh	-1.9	2	2597
-1	-0.96	-0.98 -1.9	thresh	-0.98	thresh	-1.9	2	2495
-0.96	-0.92	-0.94 -1.9	thresh	-0.94	thresh	-1.9	2	2393
