xmin	xmax	key	showSelected1	showSelected2	PANEL	group
-5.15301863440163	-4.65301863440163	finite	finite	-1.98	5	1
-5.11301863440163	-4.61301863440163	finite	finite	-1.94	5	1
-5.07301863440163	-4.57301863440163	finite	finite	-1.9	5	1
-5.03301863440163	-4.53301863440163	finite	finite	-1.86	5	1
-4.99301863440163	-4.49301863440163	finite	finite	-1.82	5	1
-4.95301863440163	-4.45301863440163	finite	finite	-1.78	5	1
-4.91301863440163	-4.41301863440163	finite	finite	-1.74	5	1
-4.87301863440163	-4.37301863440163	finite	finite	-1.7	5	1
-4.83301863440163	-4.33301863440163	finite	finite	-1.66	5	1
-4.7936748271443	-4.2936748271443	infinite	infinite	-2.1	5	2
-4.79301863440163	-4.29301863440163	finite	finite	-1.62	5	1
-4.7536748271443	-4.2536748271443	infinite	infinite	-2.06	5	2
-4.75301863440163	-4.25301863440163	finite	finite	-1.58	5	1
-4.7136748271443	-4.2136748271443	infinite	infinite	-2.02	5	2
-4.71301863440163	-4.21301863440163	finite	finite	-1.54	5	1
-4.6736748271443	-4.1736748271443	infinite	infinite	-1.98	5	2
-4.67301863440163	-4.17301863440163	finite	finite	-1.5	5	1
-4.6336748271443	-4.1336748271443	infinite	infinite	-1.94	5	2
-4.63301863440163	-4.13301863440163	finite	finite	-1.46	5	1
-4.5936748271443	-4.0936748271443	infinite	infinite	-1.9	5	2
-4.59301863440163	-4.09301863440163	finite	finite	-1.42	5	1
-4.5536748271443	-4.0536748271443	infinite	infinite	-1.86	5	2
-4.55301863440163	-4.05301863440163	finite	finite	-1.38	5	1
-4.5136748271443	-4.0136748271443	infinite	infinite	-1.82	5	2
-4.51301863440163	-4.01301863440163	finite	finite	-1.34	5	1
-4.4736748271443	-3.9736748271443	infinite	infinite	-1.78	5	2
-4.47301863440163	-3.97301863440163	finite	finite	-1.3	5	1
-4.4336748271443	-3.9336748271443	infinite	infinite	-1.74	5	2
-4.43301863440163	-3.93301863440163	finite	finite	-1.26	5	1
-4.3936748271443	-3.8936748271443	infinite	infinite	-1.7	5	2
-4.39301863440163	-3.89301863440163	finite	finite	-1.22	5	1
-4.3536748271443	-3.8536748271443	infinite	infinite	-1.66	5	2
-4.35301863440163	-3.85301863440163	finite	finite	-1.18	5	1
-4.3136748271443	-3.8136748271443	infinite	infinite	-1.62	5	2
-4.31301863440163	-3.81301863440163	finite	finite	-1.14	5	1
-4.2736748271443	-3.7736748271443	infinite	infinite	-1.58	5	2
-4.27301863440163	-3.77301863440163	finite	finite	-1.1	5	1
-4.2336748271443	-3.7336748271443	infinite	infinite	-1.54	5	2
-4.23301863440163	-3.73301863440163	finite	finite	-1.06	5	1
-4.1936748271443	-3.6936748271443	infinite	infinite	-1.5	5	2
-4.19301863440163	-3.69301863440163	finite	finite	-1.02	5	1
-4.1536748271443	-3.6536748271443	infinite	infinite	-1.46	5	2
-4.15301863440163	-3.65301863440163	finite	finite	-0.98	5	1
-4.1136748271443	-3.6136748271443	infinite	infinite	-1.42	5	2
-4.11301863440163	-3.61301863440163	finite	finite	-0.94	5	1
-4.0736748271443	-3.5736748271443	infinite	infinite	-1.38	5	2
-4.07301863440163	-3.57301863440163	finite	finite	-0.9	5	1
-4.0336748271443	-3.5336748271443	infinite	infinite	-1.34	5	2
-4.03301863440163	-3.53301863440163	finite	finite	-0.86	5	1
-3.9936748271443	-3.4936748271443	infinite	infinite	-1.3	5	2
-3.99301863440163	-3.49301863440163	finite	finite	-0.82	5	1
-3.9536748271443	-3.4536748271443	infinite	infinite	-1.26	5	2
-3.95301863440163	-3.45301863440163	finite	finite	-0.78	5	1
-3.9136748271443	-3.4136748271443	infinite	infinite	-1.22	5	2
-3.91301863440163	-3.41301863440163	finite	finite	-0.74	5	1
-3.8736748271443	-3.3736748271443	infinite	infinite	-1.18	5	2
-3.87301863440163	-3.37301863440163	finite	finite	-0.7	5	1
-3.8336748271443	-3.3336748271443	infinite	infinite	-1.14	5	2
-3.83301863440163	-3.33301863440163	finite	finite	-0.66	5	1
-3.7936748271443	-3.2936748271443	infinite	infinite	-1.1	5	2
-3.79301863440163	-3.29301863440163	finite	finite	-0.62	5	1
-3.7536748271443	-3.2536748271443	infinite	infinite	-1.06	5	2
-3.75301863440163	-3.25301863440163	finite	finite	-0.58	5	1
-3.7136748271443	-3.2136748271443	infinite	infinite	-1.02	5	2
-3.71301863440163	-3.21301863440163	finite	finite	-0.54	5	1
-3.6736748271443	-3.1736748271443	infinite	infinite	-0.98	5	2
-3.67301863440163	-3.17301863440163	finite	finite	-0.5	5	1
-3.6336748271443	-3.1336748271443	infinite	infinite	-0.94	5	2
-3.63301863440163	-3.13301863440163	finite	finite	-0.46	5	1
-3.5936748271443	-3.0936748271443	infinite	infinite	-0.9	5	2
-3.59301863440163	-3.09301863440163	finite	finite	-0.42	5	1
-3.5536748271443	-3.0536748271443	infinite	infinite	-0.86	5	2
-3.55301863440163	-3.05301863440163	finite	finite	-0.38	5	1
-3.5136748271443	-3.0136748271443	infinite	infinite	-0.82	5	2
-3.51301863440163	-3.01301863440163	finite	finite	-0.34	5	1
-3.4736748271443	-2.9736748271443	infinite	infinite	-0.78	5	2
-3.47301863440163	-2.97301863440163	finite	finite	-0.3	5	1
-3.4336748271443	-2.9336748271443	infinite	infinite	-0.74	5	2
-3.43301863440163	-2.93301863440163	finite	finite	-0.26	5	1
-3.3936748271443	-2.8936748271443	infinite	infinite	-0.7	5	2
-3.39301863440163	-2.89301863440163	finite	finite	-0.22	5	1
-3.3536748271443	-2.8536748271443	infinite	infinite	-0.66	5	2
-3.35301863440163	-2.85301863440163	finite	finite	-0.18	5	1
-3.3136748271443	-2.8136748271443	infinite	infinite	-0.62	5	2
-3.31301863440163	-2.81301863440163	finite	finite	-0.14	5	1
-3.2736748271443	-2.7736748271443	infinite	infinite	-0.58	5	2
-3.27301863440163	-2.77301863440163	finite	finite	-0.1	5	1
-3.2336748271443	-2.7336748271443	infinite	infinite	-0.54	5	2
-3.23301863440163	-2.73301863440163	finite	finite	-0.0600000000000001	5	1
-3.1936748271443	-2.6936748271443	infinite	infinite	-0.5	5	2
-3.19301863440163	-2.69301863440163	finite	finite	-0.02	5	1
-3.1536748271443	-2.6536748271443	infinite	infinite	-0.46	5	2
-3.15301863440163	-2.65301863440163	finite	finite	0.02	5	1
-3.1136748271443	-2.6136748271443	infinite	infinite	-0.42	5	2
-3.11301863440163	-2.61301863440163	finite	finite	0.0600000000000001	5	1
-3.0736748271443	-2.5736748271443	infinite	infinite	-0.38	5	2
-3.07301863440163	-2.57301863440163	finite	finite	0.1	5	1
-3.0336748271443	-2.5336748271443	infinite	infinite	-0.34	5	2
-3.03301863440163	-2.53301863440163	finite	finite	0.14	5	1
-2.9936748271443	-2.4936748271443	infinite	infinite	-0.3	5	2
-2.99301863440163	-2.49301863440163	finite	finite	0.18	5	1
-2.9536748271443	-2.4536748271443	infinite	infinite	-0.26	5	2
-2.95301863440163	-2.45301863440163	finite	finite	0.22	5	1
-2.9136748271443	-2.4136748271443	infinite	infinite	-0.22	5	2
-2.91301863440163	-2.41301863440163	finite	finite	0.26	5	1
-2.8736748271443	-2.3736748271443	infinite	infinite	-0.18	5	2
-2.87301863440163	-2.37301863440163	finite	finite	0.3	5	1
-2.8336748271443	-2.3336748271443	infinite	infinite	-0.14	5	2
-2.83301863440163	-2.33301863440163	finite	finite	0.34	5	1
-2.7936748271443	-2.2936748271443	infinite	infinite	-0.1	5	2
-2.7936748271443	-2.2936748271443	infinite	infinite	-0.1	5	2
-2.79301863440163	-2.29301863440163	finite	finite	0.38	5	1
-2.7536748271443	-2.2536748271443	infinite	infinite	-0.0600000000000001	5	2
-2.75301863440163	-2.25301863440163	finite	finite	0.42	5	1
-2.7136748271443	-2.2136748271443	infinite	infinite	-0.02	5	2
-2.71301863440163	-2.21301863440163	finite	finite	0.46	5	1
-2.6736748271443	-2.1736748271443	infinite	infinite	0.02	5	2
-2.67301863440163	-2.17301863440163	finite	finite	0.5	5	1
-2.6336748271443	-2.1336748271443	infinite	infinite	0.0600000000000001	5	2
-2.63301863440163	-2.13301863440163	finite	finite	0.54	5	1
-2.5936748271443	-2.0936748271443	infinite	infinite	0.1	5	2
-2.59301863440163	-2.09301863440163	finite	finite	0.58	5	1
-2.5536748271443	-2.0536748271443	infinite	infinite	0.14	5	2
-2.55301863440163	-2.05301863440163	finite	finite	0.62	5	1
-2.5136748271443	-2.0136748271443	infinite	infinite	0.18	5	2
-2.51301863440163	-2.01301863440163	finite	finite	0.66	5	1
-2.4736748271443	-1.9736748271443	infinite	infinite	0.22	5	2
-2.47301863440163	-1.97301863440163	finite	finite	0.7	5	1
-2.4336748271443	-1.9336748271443	infinite	infinite	0.26	5	2
-2.43301863440163	-1.93301863440163	finite	finite	0.74	5	1
-2.3936748271443	-1.8936748271443	infinite	infinite	0.3	5	2
-2.39301863440163	-1.89301863440163	finite	finite	0.78	5	1
-2.3536748271443	-1.8536748271443	infinite	infinite	0.34	5	2
-2.35301863440163	-1.85301863440163	finite	finite	0.82	5	1
-2.3136748271443	-1.8136748271443	infinite	infinite	0.38	5	2
-2.31301863440163	-1.81301863440163	finite	finite	0.86	5	1
-2.2736748271443	-1.7736748271443	infinite	infinite	0.42	5	2
-2.27301863440163	-1.77301863440163	finite	finite	0.9	5	1
-2.2336748271443	-1.7336748271443	infinite	infinite	0.46	5	2
-2.23301863440163	-1.73301863440163	finite	finite	0.94	5	1
-2.1936748271443	-1.6936748271443	infinite	infinite	0.5	5	2
-2.19301863440163	-1.69301863440163	finite	finite	0.98	5	1
-2.1536748271443	-1.6536748271443	infinite	infinite	0.54	5	2
-2.15301863440163	-1.65301863440163	finite	finite	1.02	5	1
-2.1136748271443	-1.6136748271443	infinite	infinite	0.58	5	2
-2.11301863440163	-1.61301863440163	finite	finite	1.06	5	1
-2.0736748271443	-1.5736748271443	infinite	infinite	0.62	5	2
-2.07301863440163	-1.57301863440163	finite	finite	1.1	5	1
-2.0336748271443	-1.5336748271443	infinite	infinite	0.66	5	2
-2.03301863440163	-1.53301863440163	finite	finite	1.14	5	1
-1.9936748271443	-1.4936748271443	infinite	infinite	0.7	5	2
-1.99301863440163	-1.49301863440163	finite	finite	1.18	5	1
-1.9536748271443	-1.4536748271443	infinite	infinite	0.74	5	2
-1.95301863440163	-1.45301863440163	finite	finite	1.22	5	1
-1.9136748271443	-1.4136748271443	infinite	infinite	0.78	5	2
-1.91301863440163	-1.41301863440163	finite	finite	1.26	5	1
-1.8736748271443	-1.3736748271443	infinite	infinite	0.82	5	2
-1.87301863440163	-1.37301863440163	finite	finite	1.3	5	1
-1.8336748271443	-1.3336748271443	infinite	infinite	0.86	5	2
-1.83301863440163	-1.33301863440163	finite	finite	1.34	5	1
-1.7936748271443	-1.2936748271443	infinite	infinite	0.9	5	2
-1.79301863440163	-1.29301863440163	finite	finite	1.38	5	1
-1.7536748271443	-1.2536748271443	infinite	infinite	0.94	5	2
-1.75301863440163	-1.25301863440163	finite	finite	1.42	5	1
-1.7136748271443	-1.2136748271443	infinite	infinite	0.98	5	2
-1.71301863440163	-1.21301863440163	finite	finite	1.46	5	1
-1.6736748271443	-1.1736748271443	infinite	infinite	1.02	5	2
-1.67301863440163	-1.17301863440163	finite	finite	1.5	5	1
-1.6336748271443	-1.1336748271443	infinite	infinite	1.06	5	2
-1.63301863440163	-1.13301863440163	finite	finite	1.54	5	1
-1.5936748271443	-1.0936748271443	infinite	infinite	1.1	5	2
-1.59301863440163	-1.09301863440163	finite	finite	1.58	5	1
-1.5536748271443	-1.0536748271443	infinite	infinite	1.14	5	2
-1.55301863440163	-1.05301863440163	finite	finite	1.62	5	1
-1.5136748271443	-1.0136748271443	infinite	infinite	1.18	5	2
-1.51301863440163	-1.01301863440163	finite	finite	1.66	5	1
-1.4736748271443	-0.973674827144302	infinite	infinite	1.22	5	2
-1.47301863440163	-0.97301863440163	finite	finite	1.7	5	1
-1.4336748271443	-0.933674827144303	infinite	infinite	1.26	5	2
-1.43301863440163	-0.93301863440163	finite	finite	1.74	5	1
-1.3936748271443	-0.893674827144303	infinite	infinite	1.3	5	2
-1.39301863440163	-0.89301863440163	finite	finite	1.78	5	1
-1.3536748271443	-0.853674827144303	infinite	infinite	1.34	5	2
-1.35301863440163	-0.85301863440163	finite	finite	1.82	5	1
-1.3136748271443	-0.813674827144303	infinite	infinite	1.38	5	2
-1.31301863440163	-0.81301863440163	finite	finite	1.86	5	1
-1.2736748271443	-0.773674827144303	infinite	infinite	1.42	5	2
-1.27301863440163	-0.77301863440163	finite	finite	1.9	5	1
-1.2336748271443	-0.733674827144303	infinite	infinite	1.46	5	2
-1.23301863440163	-0.73301863440163	finite	finite	1.94	5	1
-1.1936748271443	-0.693674827144303	infinite	infinite	1.5	5	2
-1.19301863440163	-0.69301863440163	finite	finite	1.98	5	1
-1.1536748271443	-0.653674827144303	infinite	infinite	1.54	5	2
-1.1136748271443	-0.613674827144302	infinite	infinite	1.58	5	2
-1.0736748271443	-0.573674827144302	infinite	infinite	1.62	5	2
-1.0336748271443	-0.533674827144302	infinite	infinite	1.66	5	2
-0.993674827144302	-0.493674827144302	infinite	infinite	1.7	5	2
-0.953674827144303	-0.453674827144303	infinite	infinite	1.74	5	2
-0.913674827144303	-0.413674827144303	infinite	infinite	1.78	5	2
-0.873674827144303	-0.373674827144303	infinite	infinite	1.82	5	2
-0.833674827144303	-0.333674827144303	infinite	infinite	1.86	5	2
-0.793674827144303	-0.293674827144303	infinite	infinite	1.9	5	2
-0.753674827144303	-0.253674827144303	infinite	infinite	1.94	5	2
-0.713674827144303	-0.213674827144303	infinite	infinite	1.98	5	2
-4.46747180543265	-3.96747180543265	finite	finite	-2.1	6	1
-4.42747180543265	-3.92747180543265	finite	finite	-2.06	6	1
-4.38747180543265	-3.88747180543265	finite	finite	-2.02	6	1
-4.34747180543265	-3.84747180543265	finite	finite	-1.98	6	1
-4.30747180543265	-3.80747180543265	finite	finite	-1.94	6	1
-4.26747180543265	-3.76747180543265	finite	finite	-1.9	6	1
-4.23504356763289	-3.73504356763289	infinite	infinite	-2.1	6	2
-4.22747180543265	-3.72747180543265	finite	finite	-1.86	6	1
-4.19504356763289	-3.69504356763289	infinite	infinite	-2.06	6	2
-4.18747180543265	-3.68747180543265	finite	finite	-1.82	6	1
-4.15504356763289	-3.65504356763289	infinite	infinite	-2.02	6	2
-4.14747180543265	-3.64747180543265	finite	finite	-1.78	6	1
-4.11504356763289	-3.61504356763289	infinite	infinite	-1.98	6	2
-4.10747180543265	-3.60747180543265	finite	finite	-1.74	6	1
-4.07504356763289	-3.57504356763289	infinite	infinite	-1.94	6	2
-4.06747180543265	-3.56747180543265	finite	finite	-1.7	6	1
-4.03504356763289	-3.53504356763289	infinite	infinite	-1.9	6	2
-4.02747180543265	-3.52747180543265	finite	finite	-1.66	6	1
-3.99504356763289	-3.49504356763289	infinite	infinite	-1.86	6	2
-3.98747180543265	-3.48747180543265	finite	finite	-1.62	6	1
-3.95504356763289	-3.45504356763289	infinite	infinite	-1.82	6	2
-3.94747180543265	-3.44747180543265	finite	finite	-1.58	6	1
-3.91504356763289	-3.41504356763289	infinite	infinite	-1.78	6	2
-3.90747180543265	-3.40747180543265	finite	finite	-1.54	6	1
-3.87504356763289	-3.37504356763289	infinite	infinite	-1.74	6	2
-3.86747180543265	-3.36747180543265	finite	finite	-1.5	6	1
-3.83504356763289	-3.33504356763289	infinite	infinite	-1.7	6	2
-3.82747180543265	-3.32747180543265	finite	finite	-1.46	6	1
-3.79504356763289	-3.29504356763289	infinite	infinite	-1.66	6	2
-3.78747180543265	-3.28747180543265	finite	finite	-1.42	6	1
-3.75504356763289	-3.25504356763289	infinite	infinite	-1.62	6	2
-3.74747180543265	-3.24747180543265	finite	finite	-1.38	6	1
-3.71504356763289	-3.21504356763289	infinite	infinite	-1.58	6	2
-3.70747180543265	-3.20747180543265	finite	finite	-1.34	6	1
-3.67504356763289	-3.17504356763289	infinite	infinite	-1.54	6	2
-3.66747180543265	-3.16747180543265	finite	finite	-1.3	6	1
-3.63504356763289	-3.13504356763289	infinite	infinite	-1.5	6	2
-3.62747180543265	-3.12747180543265	finite	finite	-1.26	6	1
-3.59504356763289	-3.09504356763289	infinite	infinite	-1.46	6	2
-3.58747180543265	-3.08747180543265	finite	finite	-1.22	6	1
-3.55504356763289	-3.05504356763289	infinite	infinite	-1.42	6	2
-3.54747180543265	-3.04747180543265	finite	finite	-1.18	6	1
-3.51504356763289	-3.01504356763289	infinite	infinite	-1.38	6	2
-3.50747180543265	-3.00747180543265	finite	finite	-1.14	6	1
-3.47504356763289	-2.97504356763289	infinite	infinite	-1.34	6	2
-3.46747180543265	-2.96747180543265	finite	finite	-1.1	6	1
-3.43504356763289	-2.93504356763289	infinite	infinite	-1.3	6	2
-3.42747180543265	-2.92747180543265	finite	finite	-1.06	6	1
-3.39504356763289	-2.89504356763289	infinite	infinite	-1.26	6	2
-3.38747180543265	-2.88747180543265	finite	finite	-1.02	6	1
-3.35504356763289	-2.85504356763289	infinite	infinite	-1.22	6	2
-3.34747180543265	-2.84747180543265	finite	finite	-0.98	6	1
-3.31504356763289	-2.81504356763289	infinite	infinite	-1.18	6	2
-3.30747180543265	-2.80747180543265	finite	finite	-0.94	6	1
-3.27504356763289	-2.77504356763289	infinite	infinite	-1.14	6	2
-3.26747180543265	-2.76747180543265	finite	finite	-0.9	6	1
-3.23504356763289	-2.73504356763289	infinite	infinite	-1.1	6	2
-3.22747180543265	-2.72747180543265	finite	finite	-0.86	6	1
-3.19504356763289	-2.69504356763289	infinite	infinite	-1.06	6	2
-3.18747180543265	-2.68747180543265	finite	finite	-0.82	6	1
-3.15504356763289	-2.65504356763289	infinite	infinite	-1.02	6	2
-3.14747180543265	-2.64747180543265	finite	finite	-0.78	6	1
-3.11504356763289	-2.61504356763289	infinite	infinite	-0.98	6	2
-3.10747180543265	-2.60747180543265	finite	finite	-0.74	6	1
-3.07504356763289	-2.57504356763289	infinite	infinite	-0.94	6	2
-3.06747180543265	-2.56747180543265	finite	finite	-0.7	6	1
-3.03504356763289	-2.53504356763289	infinite	infinite	-0.9	6	2
-3.02747180543265	-2.52747180543265	finite	finite	-0.66	6	1
-2.99504356763289	-2.49504356763289	infinite	infinite	-0.86	6	2
-2.98747180543265	-2.48747180543265	finite	finite	-0.62	6	1
-2.95504356763289	-2.45504356763289	infinite	infinite	-0.82	6	2
-2.94747180543265	-2.44747180543265	finite	finite	-0.58	6	1
-2.91504356763289	-2.41504356763289	infinite	infinite	-0.78	6	2
-2.90747180543265	-2.40747180543265	finite	finite	-0.54	6	1
-2.87504356763289	-2.37504356763289	infinite	infinite	-0.74	6	2
-2.86747180543265	-2.36747180543265	finite	finite	-0.5	6	1
-2.83504356763289	-2.33504356763289	infinite	infinite	-0.7	6	2
-2.82747180543265	-2.32747180543265	finite	finite	-0.46	6	1
-2.79504356763289	-2.29504356763289	infinite	infinite	-0.66	6	2
-2.78747180543265	-2.28747180543265	finite	finite	-0.42	6	1
-2.75504356763289	-2.25504356763289	infinite	infinite	-0.62	6	2
-2.74747180543265	-2.24747180543265	finite	finite	-0.38	6	1
-2.71504356763289	-2.21504356763289	infinite	infinite	-0.58	6	2
-2.70747180543265	-2.20747180543265	finite	finite	-0.34	6	1
-2.67504356763289	-2.17504356763289	infinite	infinite	-0.54	6	2
-2.66747180543265	-2.16747180543265	finite	finite	-0.3	6	1
-2.63504356763289	-2.13504356763289	infinite	infinite	-0.5	6	2
-2.62747180543265	-2.12747180543265	finite	finite	-0.26	6	1
-2.59504356763289	-2.09504356763289	infinite	infinite	-0.46	6	2
-2.58747180543265	-2.08747180543265	finite	finite	-0.22	6	1
-2.55504356763289	-2.05504356763289	infinite	infinite	-0.42	6	2
-2.54747180543265	-2.04747180543265	finite	finite	-0.18	6	1
-2.51504356763289	-2.01504356763289	infinite	infinite	-0.38	6	2
-2.50747180543265	-2.00747180543265	finite	finite	-0.14	6	1
-2.47504356763289	-1.97504356763289	infinite	infinite	-0.34	6	2
-2.46747180543265	-1.96747180543265	finite	finite	-0.1	6	1
-2.43504356763289	-1.93504356763289	infinite	infinite	-0.3	6	2
-2.42747180543265	-1.92747180543265	finite	finite	-0.0600000000000001	6	1
-2.39504356763289	-1.89504356763289	infinite	infinite	-0.26	6	2
-2.38747180543265	-1.88747180543265	finite	finite	-0.02	6	1
-2.35504356763289	-1.85504356763289	infinite	infinite	-0.22	6	2
-2.34747180543265	-1.84747180543265	finite	finite	0.02	6	1
-2.31504356763289	-1.81504356763289	infinite	infinite	-0.18	6	2
-2.30747180543265	-1.80747180543265	finite	finite	0.0600000000000001	6	1
-2.27504356763289	-1.77504356763289	infinite	infinite	-0.14	6	2
-2.26747180543265	-1.76747180543265	finite	finite	0.1	6	1
-2.23504356763289	-1.73504356763289	infinite	infinite	-0.1	6	2
-2.23504356763289	-1.73504356763289	infinite	infinite	-0.1	6	2
-2.22747180543265	-1.72747180543265	finite	finite	0.14	6	1
-2.19504356763289	-1.69504356763289	infinite	infinite	-0.0600000000000001	6	2
-2.18747180543265	-1.68747180543265	finite	finite	0.18	6	1
-2.15504356763289	-1.65504356763289	infinite	infinite	-0.02	6	2
-2.14747180543265	-1.64747180543265	finite	finite	0.22	6	1
-2.11504356763289	-1.61504356763289	infinite	infinite	0.02	6	2
-2.10747180543265	-1.60747180543265	finite	finite	0.26	6	1
-2.07504356763289	-1.57504356763289	infinite	infinite	0.0600000000000001	6	2
-2.06747180543265	-1.56747180543265	finite	finite	0.3	6	1
-2.03504356763289	-1.53504356763289	infinite	infinite	0.1	6	2
-2.02747180543265	-1.52747180543265	finite	finite	0.34	6	1
-1.99504356763289	-1.49504356763289	infinite	infinite	0.14	6	2
-1.98747180543265	-1.48747180543265	finite	finite	0.38	6	1
-1.95504356763289	-1.45504356763289	infinite	infinite	0.18	6	2
-1.94747180543265	-1.44747180543265	finite	finite	0.42	6	1
-1.91504356763289	-1.41504356763289	infinite	infinite	0.22	6	2
-1.90747180543265	-1.40747180543265	finite	finite	0.46	6	1
-1.87504356763289	-1.37504356763289	infinite	infinite	0.26	6	2
-1.86747180543265	-1.36747180543265	finite	finite	0.5	6	1
-1.83504356763289	-1.33504356763289	infinite	infinite	0.3	6	2
-1.82747180543265	-1.32747180543265	finite	finite	0.54	6	1
-1.79504356763289	-1.29504356763289	infinite	infinite	0.34	6	2
-1.78747180543265	-1.28747180543265	finite	finite	0.58	6	1
-1.75504356763289	-1.25504356763289	infinite	infinite	0.38	6	2
-1.74747180543265	-1.24747180543265	finite	finite	0.62	6	1
-1.71504356763289	-1.21504356763289	infinite	infinite	0.42	6	2
-1.70747180543265	-1.20747180543265	finite	finite	0.66	6	1
-1.67504356763289	-1.17504356763289	infinite	infinite	0.46	6	2
-1.66747180543265	-1.16747180543265	finite	finite	0.7	6	1
-1.63504356763289	-1.13504356763289	infinite	infinite	0.5	6	2
-1.62747180543265	-1.12747180543265	finite	finite	0.74	6	1
-1.59504356763289	-1.09504356763289	infinite	infinite	0.54	6	2
-1.58747180543265	-1.08747180543265	finite	finite	0.78	6	1
-1.55504356763289	-1.05504356763289	infinite	infinite	0.58	6	2
-1.54747180543265	-1.04747180543265	finite	finite	0.82	6	1
-1.51504356763289	-1.01504356763289	infinite	infinite	0.62	6	2
-1.50747180543265	-1.00747180543265	finite	finite	0.86	6	1
-1.47504356763289	-0.975043567632889	infinite	infinite	0.66	6	2
-1.46747180543265	-0.967471805432652	finite	finite	0.9	6	1
-1.43504356763289	-0.935043567632889	infinite	infinite	0.7	6	2
-1.42747180543265	-0.927471805432652	finite	finite	0.94	6	1
-1.39504356763289	-0.895043567632889	infinite	infinite	0.74	6	2
-1.38747180543265	-0.887471805432652	finite	finite	0.98	6	1
-1.35504356763289	-0.855043567632889	infinite	infinite	0.78	6	2
-1.34747180543265	-0.847471805432652	finite	finite	1.02	6	1
-1.31504356763289	-0.815043567632889	infinite	infinite	0.82	6	2
-1.30747180543265	-0.807471805432652	finite	finite	1.06	6	1
-1.27504356763289	-0.775043567632889	infinite	infinite	0.86	6	2
-1.26747180543265	-0.767471805432652	finite	finite	1.1	6	1
-1.23504356763289	-0.735043567632889	infinite	infinite	0.9	6	2
-1.22747180543265	-0.727471805432652	finite	finite	1.14	6	1
-1.19504356763289	-0.695043567632889	infinite	infinite	0.94	6	2
-1.18747180543265	-0.687471805432652	finite	finite	1.18	6	1
-1.15504356763289	-0.655043567632889	infinite	infinite	0.98	6	2
-1.14747180543265	-0.647471805432652	finite	finite	1.22	6	1
-1.11504356763289	-0.615043567632889	infinite	infinite	1.02	6	2
-1.10747180543265	-0.607471805432652	finite	finite	1.26	6	1
-1.07504356763289	-0.575043567632889	infinite	infinite	1.06	6	2
-1.06747180543265	-0.567471805432652	finite	finite	1.3	6	1
-1.03504356763289	-0.535043567632889	infinite	infinite	1.1	6	2
-1.02747180543265	-0.527471805432652	finite	finite	1.34	6	1
-0.995043567632889	-0.495043567632889	infinite	infinite	1.14	6	2
-0.987471805432652	-0.487471805432652	finite	finite	1.38	6	1
-0.955043567632889	-0.455043567632889	infinite	infinite	1.18	6	2
-0.947471805432652	-0.447471805432652	finite	finite	1.42	6	1
-0.915043567632889	-0.415043567632889	infinite	infinite	1.22	6	2
-0.907471805432652	-0.407471805432652	finite	finite	1.46	6	1
-0.875043567632889	-0.375043567632889	infinite	infinite	1.26	6	2
-0.867471805432652	-0.367471805432652	finite	finite	1.5	6	1
-0.835043567632889	-0.335043567632889	infinite	infinite	1.3	6	2
-0.827471805432652	-0.327471805432652	finite	finite	1.54	6	1
-0.795043567632889	-0.295043567632889	infinite	infinite	1.34	6	2
-0.787471805432652	-0.287471805432652	finite	finite	1.58	6	1
-0.755043567632889	-0.255043567632889	infinite	infinite	1.38	6	2
-0.747471805432652	-0.247471805432652	finite	finite	1.62	6	1
-0.715043567632889	-0.215043567632889	infinite	infinite	1.42	6	2
-0.707471805432652	-0.207471805432652	finite	finite	1.66	6	1
-0.675043567632889	-0.175043567632889	infinite	infinite	1.46	6	2
-0.667471805432652	-0.167471805432652	finite	finite	1.7	6	1
-0.635043567632889	-0.135043567632889	infinite	infinite	1.5	6	2
-0.627471805432653	-0.127471805432652	finite	finite	1.74	6	1
-0.595043567632889	-0.0950435676328889	infinite	infinite	1.54	6	2
-0.587471805432652	-0.0874718054326524	finite	finite	1.78	6	1
-0.555043567632889	-0.0550435676328889	infinite	infinite	1.58	6	2
-0.547471805432652	-0.0474718054326524	finite	finite	1.82	6	1
-0.515043567632889	-0.0150435676328888	infinite	infinite	1.62	6	2
-0.507471805432652	-0.00747180543265236	finite	finite	1.86	6	1
-0.475043567632889	0.0249564323671112	infinite	infinite	1.66	6	2
-0.467471805432652	0.0325281945673477	finite	finite	1.9	6	1
-0.435043567632889	0.0649564323671112	infinite	infinite	1.7	6	2
-0.427471805432652	0.0725281945673477	finite	finite	1.94	6	1
-0.395043567632889	0.104956432367111	infinite	infinite	1.74	6	2
-0.387471805432652	0.112528194567348	finite	finite	1.98	6	1
-0.355043567632889	0.144956432367111	infinite	infinite	1.78	6	2
-0.315043567632889	0.184956432367111	infinite	infinite	1.82	6	2
-0.275043567632889	0.224956432367111	infinite	infinite	1.86	6	2
-0.235043567632889	0.264956432367111	infinite	infinite	1.9	6	2
-0.195043567632889	0.304956432367111	infinite	infinite	1.94	6	2
-0.155043567632889	0.344956432367111	infinite	infinite	1.98	6	2
-1.56356727267594	-1.06356727267594	infinite	infinite	-2.1	7	2
-1.52356727267594	-1.02356727267594	infinite	infinite	-2.06	7	2
-1.48356727267594	-0.983567272675942	infinite	infinite	-2.02	7	2
-1.44356727267594	-0.943567272675942	infinite	infinite	-1.98	7	2
